accepted_at_utc,accepted_source_provider,capex,cash,created_at_utc,currency,derivation_method,ebit,ebitda,fiscal_quarter,fiscal_year,free_cashflow,gross_profit,net_income,operating_cashflow,operating_income,period_end_date,publish_date,quarter_id,resolution_issue_id,revenue,shares_outstanding,ticker,total_debt,update_run_id,updated_at_utc
2026-08-24T09:24:02.702073+00:00,LEGACY,-5303000.0,1643000.0,2026-08-23T074231Z,,"{""artifact_research_run"": ""PHASE4C2F_EVIDENCE_BASED_GATE_REFINEMENT"", ""formula_id"": ""DA_COMBINED"", ""formula_version"": ""1"", ""phase"": ""4C-3"", ""production_class"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""q_applicability"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""semantic_class"": ""SEMANTIC_A"", ""source_mode"": ""DERIVED_CANONICAL_EBIT_PLUS_SEC_DA"", ""statistical_class"": ""STAT_FAIL""}",-41294000.0,-40967000.0,Q4,2022,-29702000.0,10424000.0,-40036000.0,-24399000.0,-41294000.0,2022-05-29,2022-08-10,46450,,,29466000.0,LFCR,98178000.0,V3_PHASE4C3_EBIT_EBITDA_PRODUCTION_APPLY_20260824T092352Z,2026-08-24T09:24:02.702073+00:00
2026-08-23T074231Z,LEGACY,-3361000.0,4222000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-3274000.0,,Q3,2023,-4462000.0,5979000.0,-10966000.0,-1101000.0,-3274000.0,2022-08-28,2022-10-06,46449,,,29577000.0,LFCR,194434000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-24T09:24:02.702073+00:00,LEGACY,,19091000.0,2026-08-23T074231Z,,"{""artifact_research_run"": ""PHASE4C2F_EVIDENCE_BASED_GATE_REFINEMENT"", ""formula_id"": ""DA_COMBINED"", ""formula_version"": ""1"", ""phase"": ""4C-3"", ""production_class"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""q_applicability"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""semantic_class"": ""SEMANTIC_A"", ""source_mode"": ""DERIVED_CANONICAL_EBIT_PLUS_SEC_DA"", ""statistical_class"": ""STAT_FAIL""}",-6639000.0,-3746000.0,Q4,2023,,7779000.0,-39284000.0,-2262000.0,-6639000.0,2023-05-28,2023-06-01,46448,,,29958000.0,LFCR,84836000.0,V3_PHASE4C3_EBIT_EBITDA_PRODUCTION_APPLY_20260824T092352Z,2026-08-24T09:24:02.702073+00:00
2026-08-23T074231Z,LEGACY,-5054000.0,8642000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-8614000.0,,Q1,2024,-13383000.0,2728000.0,-10754000.0,-8329000.0,-8614000.0,2023-08-27,2023-08-31,46447,,,30403392.0,LFCR,88830000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,V2,-4261000.0,8462000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-1483000.0,,Q2,2024,-2973000.0,9957000.0,14218000.0,1288000.0,-1483000.0,2023-11-26,2024-08-26,46446,,,36419103.0,LFCR,92858000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-6367000.0,,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-895000.0,,Q3,2024,-7785000.0,11894000.0,15632000.0,-1418000.0,-895000.0,2024-02-25,,46445,,,36608904.0,LFCR,97109000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-24T09:24:02.702073+00:00,LEGACY,-2713000.0,8462000.0,2026-08-23T074231Z,,"{""artifact_research_run"": ""PHASE4C2F_EVIDENCE_BASED_GATE_REFINEMENT"", ""formula_id"": ""DA_COMBINED"", ""formula_version"": ""1"", ""phase"": ""4C-3"", ""production_class"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""q_applicability"": ""AUTO_STRONG_LOW_SAMPLE_Q4"", ""semantic_class"": ""SEMANTIC_A"", ""source_mode"": ""DERIVED_CANONICAL_EBIT_PLUS_SEC_DA"", ""statistical_class"": ""STAT_FAIL""}",2148000.0,4400000.0,Q4,2024,6003000.0,17271000.0,-7083000.0,8716000.0,2148000.0,2024-05-26,2024-08-09,46444,,,36658186.0,LFCR,101592000.0,V3_PHASE4C3_EBIT_EBITDA_PRODUCTION_APPLY_20260824T092352Z,2026-08-24T09:24:02.702073+00:00
2026-08-23T074231Z,LEGACY,-3422000.0,5520000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-11584000.0,,Q1,2025,-4035000.0,5387000.0,-16230000.0,-613000.0,-11584000.0,2024-08-25,,46443,,24705000.0,30855742.0,LFCR,106318000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-22T00:00:00Z,YAHOO,-1118000.0,20795000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-7589000.0,-5279000.0,Q1,2026,3582000.0,4462000.0,-14980000.0,4700000.0,-4672000.0,2026-03-31,2026-05-06,6800,,23193000.0,37477386.0,LFCR,148741000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-513000.0,17241000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",1618000.0,4133000.0,Q2,2026,-2702000.0,12075000.0,-6156000.0,-2189000.0,2567000.0,2026-06-30,2026-08-05,6801,,34167000.0,37697012.0,LFCR,155068000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-23T074231Z,LEGACY,-988000.0,2055000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",743000.0,,Q3,2018,6944000.0,19918000.0,220000.0,7932000.0,743000.0,2018-03-31,2018-04-26,48112,,78843000.0,26437000.0,LYTS,45289000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-1228000.0,3178000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",-2128000.0,,Q4,2018,2383000.0,20306000.0,-2664000.0,3611000.0,-2128000.0,2018-06-30,2018-08-16,48111,,83409000.0,25866000.0,LYTS,45360000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-648000.0,4162000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",2934000.0,,Q1,2019,1540000.0,21261000.0,1749000.0,2188000.0,2934000.0,2018-09-30,2018-11-06,48110,,84957000.0,26365000.0,LYTS,46152000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-931000.0,9563000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-20271000.0,,Q2,2019,4509000.0,19656000.0,-15782000.0,5440000.0,-20271000.0,2018-12-31,2019-01-23,48109,,89541000.0,26083000.0,LYTS,48372000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-769000.0,1686000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-2273000.0,,Q3,2019,-2012000.0,15337000.0,-3168000.0,-1243000.0,-2273000.0,2019-03-31,2019-04-25,48108,,72832000.0,26132000.0,LYTS,43812000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-270000.0,966000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",-280000.0,,Q4,2019,4836000.0,17459000.0,862000.0,5106000.0,-280000.0,2019-06-30,2019-09-06,48107,,81522000.0,26109000.0,LYTS,39541000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-355000.0,1579000.0,2026-08-23T074231Z,,,6839000.0,4650000.0,Q1,2020,6004000.0,21855000.0,4475000.0,6359000.0,6839000.0,2019-09-30,2019-11-06,48106,,88701000.0,26293000.0,LYTS,23181000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-764000.0,1248000.0,2026-08-23T074231Z,,,1760000.0,4242000.0,Q2,2020,13780000.0,19964000.0,1743000.0,14544000.0,1760000.0,2019-12-31,2020-02-05,48105,,82377000.0,26534000.0,LYTS,10437000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-419000.0,820000.0,2026-08-23T074231Z,,,2631000.0,1224000.0,Q3,2020,-4225000.0,15942000.0,1861000.0,-3806000.0,2631000.0,2020-03-31,2020-04-23,48104,,71010000.0,26623000.0,LYTS,7919000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-1201000.0,3517000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",1846000.0,4369000.0,Q4,2020,11414000.0,15769000.0,1513000.0,12615000.0,1846000.0,2020-06-30,2020-08-20,48103,,63470000.0,26473000.0,LYTS,0.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-405000.0,9463000.0,2026-08-23T074231Z,,,2202000.0,4238000.0,Q1,2021,7234000.0,18272000.0,1990000.0,7639000.0,2202000.0,2020-09-30,2020-10-29,48102,,70006000.0,26968000.0,LYTS,0.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-475000.0,13584000.0,2026-08-23T074231Z,,,2686000.0,4697000.0,Q2,2021,5303000.0,19706000.0,2208000.0,5778000.0,2686000.0,2020-12-31,2021-01-21,48101,,76387000.0,27360000.0,LYTS,0.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-637000.0,23528000.0,2026-08-23T074231Z,,,2096000.0,4016000.0,Q3,2021,10580000.0,18092000.0,1472000.0,11217000.0,2096000.0,2021-03-31,2021-04-22,48100,,72204000.0,27727000.0,LYTS,0.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-716000.0,2282000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",1046000.0,3220000.0,Q4,2021,2659000.0,22904000.0,198000.0,3375000.0,1046000.0,2021-06-30,2021-08-19,48099,,97015000.0,27440000.0,LYTS,68178000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-297000.0,2570000.0,2026-08-23T074231Z,,,4444000.0,7007000.0,Q1,2022,-8186000.0,24510000.0,3133000.0,-7889000.0,4444000.0,2021-09-30,2021-11-03,48098,,106397000.0,27743000.0,LYTS,78271000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-448000.0,914000.0,2026-08-23T074231Z,,,4422000.0,6960000.0,Q2,2022,-9102000.0,25448000.0,3105000.0,-8654000.0,4422000.0,2021-12-31,2022-01-27,48097,,111143000.0,28067000.0,LYTS,86601000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-531000.0,1248000.0,2026-08-23T074231Z,,,5161000.0,7692000.0,Q3,2022,3344000.0,26793000.0,3618000.0,3875000.0,5161000.0,2022-03-31,2022-04-28,48096,,110111000.0,28083000.0,LYTS,84958000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-846000.0,2462000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",7174000.0,9672000.0,Q4,2022,7959000.0,32457000.0,5176000.0,8805000.0,7174000.0,2022-06-30,2022-08-18,48095,,127469000.0,27993000.0,LYTS,79596000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-434000.0,9028000.0,2026-08-23T074231Z,,,10021000.0,12454000.0,Q1,2023,10149000.0,34738000.0,6261000.0,10583000.0,10021000.0,2022-09-30,2022-11-02,48094,,127069000.0,28664000.0,LYTS,77546000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-561000.0,2765000.0,2026-08-23T074231Z,,,9038000.0,11490000.0,Q2,2023,8918000.0,34140000.0,6417000.0,9479000.0,9038000.0,2022-12-31,2023-01-26,48093,,128804000.0,29204000.0,LYTS,62821000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-759000.0,1350000.0,2026-08-23T074231Z,,,7732000.0,10187000.0,Q3,2023,11727000.0,32204000.0,4669000.0,12486000.0,7732000.0,2023-03-31,2023-04-27,48092,,117470000.0,29611000.0,LYTS,49573000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-1454000.0,1828000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",10237000.0,12672000.0,Q4,2023,15586000.0,35863000.0,8414000.0,17040000.0,10237000.0,2023-06-30,2023-08-17,48091,,123636000.0,29316000.0,LYTS,35200000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-1393000.0,3533000.0,2026-08-23T074231Z,,,11028000.0,13752000.0,Q1,2024,9199000.0,36589000.0,8028000.0,10592000.0,11028000.0,2023-09-30,2023-11-01,48090,,123441000.0,29955000.0,LYTS,28669000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-1956000.0,2660000.0,2026-08-23T074231Z,,,7819000.0,10211000.0,Q2,2024,7320000.0,31536000.0,5906000.0,9276000.0,7819000.0,2023-12-31,2024-01-25,48089,,109005000.0,30043000.0,LYTS,21521000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T074231Z,LEGACY,-1277000.0,7175000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",7660000.0,,Q3,2024,11152000.0,31210000.0,5375000.0,12429000.0,7660000.0,2024-03-31,2024-04-25,48088,,108186000.0,30122000.0,LYTS,16353000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-22T00:00:00Z,YAHOO,-690000.0,4301000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",6257000.0,9319000.0,Q1,2025,6192000.0,32843000.0,3883000.0,6882000.0,6235000.0,2025-03-31,2024-11-07,7195,,132481000.0,29987826.0,LYTS,74571000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-950000.0,3457000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",12642000.0,16197000.0,Q4,2025,8549000.0,40429000.0,8171000.0,9499000.0,12019000.0,2025-06-30,2025-09-11,7196,,155067000.0,30054532.0,LYTS,66641000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-967000.0,7143000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",10442000.0,13642000.0,Q1,2026,-291000.0,40277000.0,7264000.0,676000.0,10972000.0,2025-09-30,2026-04-23,7197,,157249000.0,30012915.0,LYTS,68058000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-1684000.0,6407000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",8968000.0,12195000.0,Q2,2026,23299000.0,37434000.0,6348000.0,24983000.0,8865000.0,2025-12-31,2026-01-22,7198,,147002000.0,31113681.0,LYTS,58836000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-23T074231Z,LEGACY,3358000.0,10333000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",4076000.0,,Q3,2026,35947000.0,,,32589000.0,4076000.0,2026-03-31,2026-04-23,48086,,,,LYTS,261006000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-2934000000.0,9221000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",8292000000.0,,Q3,2018,9217000000.0,17550000000.0,7424000000.0,12151000000.0,8292000000.0,2018-03-31,2018-04-26,50655,,26819000000.0,7794000000.0,MSFT,76927000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-3980000000.0,11946000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",10379000000.0,,Q4,2018,7438000000.0,20343000000.0,8873000000.0,11418000000.0,10379000000.0,2018-06-30,2018-07-19,50654,,30085000000.0,7794000000.0,MSFT,76240000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-3602000000.0,15137000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",9955000000.0,,Q1,2019,10055000000.0,19179000000.0,8824000000.0,13657000000.0,9955000000.0,2018-09-30,2018-10-24,50653,,29084000000.0,7766000000.0,MSFT,76230000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-3707000000.0,6638000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",10258000000.0,,Q2,2019,5193000000.0,20048000000.0,8420000000.0,8900000000.0,10258000000.0,2018-12-31,2019-01-30,50652,,32471000000.0,7768000000.0,MSFT,73169000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-2565000000.0,11212000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",10341000000.0,,Q3,2019,10955000000.0,20401000000.0,8809000000.0,13520000000.0,10341000000.0,2019-03-31,2019-04-24,50651,,30571000000.0,7744000000.0,MSFT,73100000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-4051000000.0,11356000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",12405000000.0,,Q4,2019,12057000000.0,23305000000.0,13187000000.0,16108000000.0,12405000000.0,2019-06-30,2019-07-18,50650,,33717000000.0,7753000000.0,MSFT,72178000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-3385000000.0,13117000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",12686000000.0,,Q1,2020,10433000000.0,22649000000.0,10678000000.0,13818000000.0,12686000000.0,2019-09-30,2019-10-23,50649,,33055000000.0,7710000000.0,MSFT,69495000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-3545000000.0,8864000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",13891000000.0,,Q2,2020,7135000000.0,24548000000.0,11649000000.0,10680000000.0,13891000000.0,2019-12-31,2020-01-29,50648,,36906000000.0,7691000000.0,MSFT,69608000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-3767000000.0,11710000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",12975000000.0,,Q3,2020,13737000000.0,24046000000.0,10752000000.0,17504000000.0,12975000000.0,2020-03-31,2020-04-29,50647,,35021000000.0,7675000000.0,MSFT,66610000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-4744000000.0,13576000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",13407000000.0,,Q4,2020,13929000000.0,25694000000.0,11202000000.0,18673000000.0,13407000000.0,2020-06-30,2020-07-22,50646,,38033000000.0,7683000000.0,MSFT,63327000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-4907000000.0,17205000000.0,2026-08-23T074231Z,,,15876000000.0,18521000000.0,Q1,2021,14428000000.0,26152000000.0,13893000000.0,19335000000.0,15876000000.0,2020-09-30,2020-10-27,50645,,37154000000.0,7637000000.0,MSFT,63552000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-4174000000.0,14432000000.0,2026-08-23T074231Z,,,17897000000.0,20658000000.0,Q2,2021,8342000000.0,28882000000.0,15463000000.0,12516000000.0,17897000000.0,2020-12-31,2021-01-26,50644,,43076000000.0,7616000000.0,MSFT,60523000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-5089000000.0,13702000000.0,2026-08-23T074231Z,,,17048000000.0,19984000000.0,Q3,2021,17090000000.0,28661000000.0,15457000000.0,22179000000.0,17048000000.0,2021-03-31,2021-04-27,50643,,41706000000.0,7597000000.0,MSFT,58058000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-6452000000.0,14224000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",19095000000.0,22439000000.0,Q4,2021,16258000000.0,32161000000.0,16458000000.0,22710000000.0,19095000000.0,2021-06-30,2021-07-27,50642,,46152000000.0,7608000000.0,MSFT,58146000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-5810000000.0,19165000000.0,2026-08-23T074231Z,,,20238000000.0,23450000000.0,Q1,2022,18730000000.0,31671000000.0,20505000000.0,24540000000.0,20238000000.0,2021-09-30,2021-10-26,50641,,45317000000.0,7567000000.0,MSFT,53288000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-5865000000.0,20604000000.0,2026-08-23T074231Z,,,22247000000.0,25743000000.0,Q2,2022,8615000000.0,34768000000.0,18765000000.0,14480000000.0,22247000000.0,2021-12-31,2022-01-25,50640,,51728000000.0,7555000000.0,MSFT,53258000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-5340000000.0,12498000000.0,2026-08-23T074231Z,,,20364000000.0,24137000000.0,Q3,2022,20046000000.0,33745000000.0,16728000000.0,25386000000.0,20364000000.0,2022-03-31,2022-04-26,50639,,49360000000.0,7534000000.0,MSFT,49926000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T16:02:25Z,LEGACY,-6871000000.0,13931000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",20534000000.0,24513000000.0,Q4,2022,17758000000.0,35436000000.0,16740000000.0,24629000000.0,20534000000.0,2022-06-30,2022-07-26,50638,,51865000000.0,7540000000.0,MSFT,49781000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-6283000000.0,22884000000.0,2026-08-23T074231Z,,,21518000000.0,24308000000.0,Q1,2023,16915000000.0,34670000000.0,17556000000.0,23198000000.0,21518000000.0,2022-09-30,2022-10-25,50637,,50122000000.0,7485000000.0,MSFT,48622000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-6274000000.0,15646000000.0,2026-08-23T074231Z,,,20399000000.0,24047000000.0,Q2,2023,4899000000.0,35259000000.0,16425000000.0,11173000000.0,20399000000.0,2022-12-31,2023-01-24,50636,,52747000000.0,7473000000.0,MSFT,48116000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-6607000000.0,26562000000.0,2026-08-23T074231Z,,,22352000000.0,25901000000.0,Q3,2023,17834000000.0,36729000000.0,18299000000.0,24441000000.0,22352000000.0,2023-03-31,2023-04-25,50635,,52857000000.0,7464000000.0,MSFT,48210000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
